,X_value,Y_value,Z_value
322,-7.738826438424587,-8.814691473894204,24.130400372343367
323,-7.883194996830387,-9.036833956401928,24.212792941054303
324,-8.034332196056786,-9.256093031889542,24.322649699335553
325,-8.191058982541485,-9.470125932153206,24.4597560832061
326,-8.35215263407173,-9.676770101927833,24.624058451670685
327,-8.516303091133862,-9.873202205172898,24.81496675378151
328,-8.681894613661022,-10.056959331725395,25.031461810628738
329,-8.847442467537727,-10.22527821652438,25.272309879321515
330,-9.011243575396213,-10.375215381570158,25.535901730002212
331,-9.171332847965983,-10.504007561801785,25.819930799874875
332,-9.325832533277454,-10.608831421178738,26.121661398181534
333,-9.472952216661948,-10.687103907578837,26.438357834164197
334,-9.610508465596695,-10.736602394757412,26.766157956164548
335,-9.736579859461651,-10.755224398428965,27.10109233053375
336,-9.849332314937687,-10.741528215083434,27.438869677651443
337,-9.946800742754306,-10.694492638067874,27.774984153916243
338,-10.027413071495113,-10.613577028566006,28.104661710750502
339,-10.08959722974371,-10.499322025394104,28.422752812609787
340,-10.132261501238709,-10.352508551286782,28.72469797489746
341,-10.154357838369178,-10.174938735631606,29.00556222605011
342,-10.155274880028744,-9.969015417612006,29.260947004456863
343,-10.134794282965126,-9.737862288166436,29.487312004430922
344,-10.092916047178326,-9.485143677049617,29.680955997299726
345,-10.030120527823353,-9.21488433989379,29.839304215291058
346,-9.947368435210228,-8.93176981310663,29.96021101859474
347,-9.845795154250792,-8.640065136238725,30.042603587305678
348,-9.726885419060535,-8.344936413534441,30.08599915246658
349,-9.592342307007216,-8.050588613564766,30.090344073082196
350,-9.444261913312701,-7.761707272737386,30.056979374033887
351,-9.284696664548397,-7.482136933745782,29.987138798212506
352,-9.116048336489353,-7.215541926344681,29.883075267418747
353,-8.94063136760971,-6.965286225390873,29.747202626439055
354,-8.760672859082698,-6.7337125990882,29.58231020702667
355,-8.578574586683368,-6.523043673681332,29.391294622925336
356,-8.396563651584948,-6.3346610817007445,29.17769617982185
357,-8.216736149009304,-6.169826313717728,28.944465132455214
358,-8.040926162275563,-6.029080008548554,28.694927222531202
359,-7.871011443353309,-5.912542308152396,28.432032704788817
360,-7.708607732309398,-5.820213212529257,28.15894639794807
361,-7.555199763259315,-5.751552082862862,27.878403992766952
362,-7.411835583813991,-5.706078351316528,27.593087539008177
363,-7.2796942475357245,-5.682951024176052,27.30573272742973
364,-7.1596491274336245,-5.681208965768068,27.018485197841795
365,-7.052398921914978,-5.7000111823783755,26.733490590054547
366,-6.958598660736618,-5.738336467354021,26.45284090288292
367,-6.878466687150821,-5.7951035430624565,26.178467212156065
368,-6.8126143622639646,-5.869531486769073,25.91203238872688
369,-6.760998017425594,-5.960418878882159,25.655306585438765
370,-6.723792327237529,-6.067225080585441,25.409791750158842
371,-6.701128297651138,-6.188688601307618,25.176936189758987
372,-6.692831254064597,-6.324328873212011,24.958188211111068
373,-6.698901196477909,-6.473124689645662,24.754942480091703
374,-6.719076112988338,-6.634595482771882,24.568486380587004
375,-6.753224997644519,-6.8075398329989625,24.40016093747833
376,-6.800998501242809,-6.991657385428972,24.251199893656537
377,-6.862221949181384,-7.185866862429368,24.122890633007735
378,-6.936414986305236,-7.389387341265543,24.01630597543701
379,-7.023184594760265,-7.601317757243709,23.932733304830474
380,-7.122094088041916,-7.820817116649664,23.873138159102705
381,-7.232575773694267,-8.046443715973357,23.83875428114456
382,-7.354105627911853,-8.27717634856183,23.830600849865874
383,-7.485810277685566,-8.51139309796627,23.8493215572097
384,-7.627034693258571,-8.747712331656206,23.896150146066894
385,-7.777036507573127,-8.984211778284902,23.971193898427963
386,-7.934636667066936,-9.218909095526026,24.07520378822647
387,-8.098830792779522,-9.449521586155328,24.208501661433942
388,-8.268265156546764,-9.673646410989377,24.370765672078857
389,-8.44171703615591,-9.888580375946827,24.561727615184935
390,-8.617570691540108,-10.09156021596673,24.780743798809127
391,-8.79434138858387,-10.279702524028977,25.02663412105583
392,-8.96997670071579,-10.44970339625636,25.29789663405792
393,-9.142773550568103,-10.598679425628767,25.592385698005216
